   ,PO,IMEI
3484,111220000135874,355306110597053
3485,111220000135874,355306110595214
3486,111220000135874,355306110597178
3487,111220000135874,355306110597012
3488,111220000135874,355306110596295
3489,111220000135874,355306110594233
3490,111220000135874,355306110594175
3491,111220000135874,355306110596956
3492,111220000135874,355306110595578
3493,111220000135874,355306110594613
3494,111220000135874,355306110594357
3495,111220000135874,355306110595511
3496,111220000135874,355306110596873
3497,111220000135874,355306110597137
3498,111220000135874,355306110596352
3499,111220000135874,355306110595255
3500,111220000135874,355306110595479
3501,111220000135874,355306110595594
3502,111220000135874,355306110595552
3503,111220000135874,355306110600238
3504,111220000135874,355306110594399
3505,111220000135874,355306110579572
3506,111220000135874,355306110593854
3507,111220000135874,355306110595677
3508,111220000135874,355306110591254
3509,111220000135874,355306110593714
3510,111220000135874,355306110593490
3511,111220000135874,355306110580190
3512,111220000135874,355306110594696
3513,111220000135874,355306110594191
3514,111220000135874,355306110594498
3515,111220000135874,355306110593953
3516,111220000135874,355306110594274
3517,111220000135874,355306110593755
3518,111220000135874,355306110595537
3519,111220000135874,355306110596014
3520,111220000135874,355306110594050
3521,111220000135874,355306110594597
3522,111220000135874,355306110594472
3523,111220000135874,355306110597236
3524,111220000135874,355306110594936
3525,111220000135874,355306110597939
3526,111220000135874,355306110599455
3527,111220000135874,355306110599117
3528,111220000135874,355306110598556
3529,111220000135874,355306110598234
3530,111220000135874,355306110599034
3531,111220000135874,355306110599430
3532,111220000135874,355306110599059
3533,111220000135874,355306110598713
3534,111220000135874,355306110598473
3535,111220000135874,355306110596774
3536,111220000135874,355306110595297
3537,111220000135874,355306110595693
3538,111220000135874,355306110597830
3539,111220000135874,355306110595016
3540,111220000135874,355306110595636
3541,111220000135874,355306110597194
3542,111220000135874,355306110597616
3543,111220000135874,355306110597632
3544,111220000135874,355306110597970
3545,111220000135874,355306110596675
3546,111220000135874,355306110595875
3547,111220000135874,355306110595735
3548,111220000135874,355306110593110
3549,111220000135874,355306110595073
3550,111220000135874,355306110596337
3551,111220000135874,355306110596212
3552,111220000135874,355306110597277
3553,111220000135874,355306110595719
3554,111220000135874,355306110594878
3555,111220000135874,355306110594118
3556,111220000135874,355306110597038
3557,111220000135874,355306110595271
3558,111220000135874,355306110596477
3559,111220000135874,355306110588474
3560,111220000135874,355306110597152
3561,111220000135874,355306110596394
3562,111220000135874,355306110588094
3563,111220000135874,355306110596451
3564,111220000135874,355306110586916
3565,111220000135874,355306110596519
3566,111220000135874,355306110596758
3567,111220000135874,355306110593995
3568,111220000135874,355306110593599
3569,111220000135874,355306110593391
3570,111220000135874,355306110593912
3571,111220000135874,355306110595776
3572,111220000135874,355306110593730
3573,111220000135874,355306110593573
3574,111220000135874,355306110594373
3575,111220000135874,355306110593631
3576,111220000135874,355306110594738
3577,111220000135874,355306110594076
3578,111220000135874,355306110594217
3579,111220000135874,355306110593375
3580,111220000135874,355306110598135
3581,111220000135874,355306110593219
3582,111220000135874,355306110597335
3583,111220000135874,355306110594753
3584,111220000135874,355306110594910
3585,111220000135874,355306110591379
3586,111220000135874,355306110595917
3587,111220000135874,355306110586999
3588,111220000135874,355306110597392
3589,111220000135874,355306110571199
3590,111220000135874,355306110587013
3591,111220000135874,355306110595396
3592,111220000135874,355306110596311
3593,111220000135874,355306110593979
3594,111220000135874,355306110596592
3595,111220000135874,355306110600196
3596,111220000135874,355306110594795
3597,111220000135874,355306110593839
3598,111220000135874,355306110587336
3599,111220000135874,355306110594977
3600,111220000135874,355306110594035
3601,111220000135874,355306110587674
3602,111220000135874,355306110583194
3603,111220000135874,355306110577931
3604,111220000135874,355306110582915
3605,111220000135874,355306110592310
3606,111220000135875,355306110592195
3607,111220000135875,355306110592898
3608,111220000135875,355306110589811
3609,111220000135875,355306110592534
3610,111220000135875,355306110592112
3611,111220000135875,355306110592393
3612,111220000135875,355306110592294
3613,111220000135875,355306110592179
3614,111220000135875,355306110591072
3615,111220000135875,355306110589795
3616,111220000135875,355306110628510
3617,111220000135875,355306110627611
3618,111220000135875,355306110616937
3619,111220000135875,355306110629179
3620,111220000135875,355306110628379
3621,111220000135875,355306110625730
3622,111220000135875,355306110629393
3623,111220000135875,355306110627314
3624,111220000135875,355306110625615
3625,111220000135875,355306110627991
3626,111220000135875,355306110625011
3627,111220000135875,355306110627157
3628,111220000135875,355306110629559
3629,111220000135875,355306110628171
3630,111220000135875,355306110628395
3631,111220000135875,355306110629195
3632,111220000135875,355306110627819
3633,111220000135875,355306110629575
3634,111220000135875,355306110627496
3635,111220000135875,355306110629096
3636,111220000135875,355306110625235
3637,111220000135875,355306110625532
3638,111220000135875,355306110626639
3639,111220000135875,355306110629690
3640,111220000135875,355306110625219
3641,111220000135875,355306110628932
3642,111220000135875,355306110629658
3643,111220000135875,355306110626415
3644,111220000135875,355306110628353
3645,111220000135875,355306110628593
3646,111220000135875,355306110630094
3647,111220000135875,355306110629138
3648,111220000135875,355306110629518
3649,111220000135875,355306110625250
3650,111220000135875,355306110625557
3651,111220000135875,355306110625417
3652,111220000135875,355306110625813
3653,111220000135875,355306110625912
3654,111220000135875,355306110626134
3655,111220000135875,355306110618735
3656,111220000135875,355306110624550
3657,111220000135875,355306110630011
3658,111220000135875,355306110630078
3659,111220000135875,355306110622836
3660,111220000135875,355306110622893
3661,111220000135875,355306110625334
3662,111220000135875,355306110625755
3663,111220000135875,355306110628536
3664,111220000135875,355306110627934
3665,111220000135875,355306110626316
3666,111220000135875,355306110624675
3667,111220000135875,355306110623214
3668,111220000135875,355306110621630
3669,111220000135875,355306110623776
3670,111220000135875,355306110617059
3671,111220000135875,355306110621515
3672,111220000135875,355306110622794
3673,111220000135875,355306110623131
3674,111220000135875,355306110621036
3675,111220000135875,355306110624535
3676,111220000135875,355306110623552
3677,111220000135875,355306110624394
3678,111220000135875,355306110622075
3679,111220000135875,355306110621499
3680,111220000135875,355306110622778
3681,111220000135875,355306110617133
3682,111220000135875,355306110623073
3683,111220000135875,355306110622356
3684,111220000135875,355306110617299
3685,111220000135875,355306110624410
3686,111220000135875,355306110623719
3687,111220000135875,355306110627454
3688,111220000135875,355306110626530
3689,111220000135875,355306110628098
3690,111220000135875,355306110626696
3691,111220000135875,355306110628957
3692,111220000135875,355306110629831
3693,111220000135875,355306110629492
3694,111220000135875,355306110618891
3695,111220000135875,355306110625433
3696,111220000135875,355306110626514
3697,111220000135875,355306110629377
3698,111220000135875,355306110624998
3699,111220000135875,355306110625177
3700,111220000135875,355306110625136
3701,111220000135875,355306110624113
3702,111220000135875,355306110627199
3703,111220000135875,355306110629435
3704,111220000135875,355306110625854
3705,111220000135875,355306110629591
3706,111220000135875,355306110618073
3707,111220000135875,355306110617455
3708,111220000135875,355306110621655
3709,111220000135875,355306110620731
3710,111220000135875,355306110621333
3711,111220000135875,355306110619352
3712,111220000135875,355306110619279
3713,111220000135875,355306110619675
3714,111220000135875,355306110621358
3715,111220000135875,355306110621051
3716,111220000135875,355306110626837
3717,111220000135875,355306110626852
3718,111220000135875,355306110628338
3719,111220000135875,355306110626498
3720,111220000135875,355306110625094
3721,111220000135875,355306110625037
3722,111220000135875,355306110625276
3723,111220000135875,355306110625193
3724,111220000135875,355306110628254
3725,111220000135875,355306110627413
3726,111220000135875,355306110628635
3727,111220000135875,355306110624030
3728,111220000135875,355306110625318
3729,111220000135875,355306110625631
3730,111220000135875,355306110625979
3731,111220000135875,355306110626076
3732,111220000135875,355306110626795
3733,111220000135875,355306110624337
3734,111220000135875,355306110616655
3735,111220000135875,355306110624816
3736,111220000135875,355306110623115
3737,111220000135875,355306110629278
3738,111220000135875,355306110616952
3739,111220000135875,355306110624238
3740,111220000135875,355306110619659
3741,111220000135875,355306110628411
3742,111220000135875,355306110629294
3743,111220000135875,355306110623412
3744,111220000135875,355306110630391
3745,111220000135875,355306110625797
3746,111220000135875,355306110625292
3747,111220000135875,355306110619816
3748,111220000135875,355306110631134
3749,111220000135875,355306110628031
3750,111220000135875,355306110628858
3751,111220000135875,355306110617539
3752,111220000135875,355306110629310
3753,111220000135875,355306110626878
3754,111220000135875,355306110626373
3755,111220000135875,355306110628619
3756,111220000135875,355306110624477
3757,111220000135875,355306110630631
3758,111220000135875,355306110626258
3759,111220000135875,355306110627017
3760,111220000135875,355306110625938
3761,111220000135875,355306110629211
3762,111220000135875,355306110626431
3763,111220000135875,355306110627975
3764,111220000135875,355306110631431
3765,111220000135875,355306110627579
3766,111220000135875,355306110630136
3767,111220000135875,355306110630839
3768,111220000135875,355306110628916
3769,111220000135875,355306110625359
3770,111220000135875,355306110626175
3771,111220000135875,355306110629799
3772,111220000135875,355306110626555
3773,111220000135875,355306110630235
3774,111220000135875,355306110629898
3775,111220000135875,355306110630474
3776,111220000135875,355306110623230
3777,111220000135875,355306110624097
3778,111220000135875,355306110626092
3779,111220000135875,355306110623917
3780,111220000135875,355306110618297
3781,111220000135875,355306110622315
3782,111220000135875,355306110621234
3783,111220000135875,355306110624154
3784,111220000135875,355306110619576
3785,111220000135875,355306110621275
3786,111220000135876,355306110622679
3787,111220000135876,355306110624659
3788,111220000135876,355306110621895
3789,111220000135876,355306110623875
3790,111220000135876,355306110622950
3791,111220000135876,355306110620210
3792,111220000135876,355306110621952
3793,111220000135876,355306110622018
3794,111220000135876,355306110623099
3795,111220000135876,355306110624170
3796,111220000135876,355306110624055
3797,111220000135876,355306110621713
3798,111220000135876,355306110624253
3799,111220000135876,355306110624139
3800,111220000135876,355306110622091
3801,111220000135876,355306110623818
3802,111220000135876,355306110622554
3803,111220000135876,355306110620798
3804,111220000135876,355306110625151
3805,111220000135876,355306110622612
3806,111220000135876,355306110621994
3807,111220000135876,355306110622497
3808,111220000135876,355306110622398
3809,111220000135876,355306110621374
3810,111220000135876,355306110623156
3811,111220000135876,355306110619774
3812,111220000135876,355306110621937
3813,111220000135876,355306110621739
3814,111220000135876,355306110622570
3815,111220000135876,355306110622752
3816,111220000135876,355306110623677
3817,111220000135876,355306110620715
3818,111220000135876,355306110625672
3819,111220000135876,355306110622711
3820,111220000135876,355306110621697
3821,111220000135876,355306110623610
3822,111220000135876,355306110625458
3823,111220000135876,355306110623479
3824,111220000135876,355306110622851
3825,111220000135876,355306110621176
3826,111220000135876,355306110622455
3827,111220000135876,355306110622232
3828,111220000135876,355306110621135
3829,111220000135876,355306110623750
3830,111220000135876,355306110622190
3831,111220000135876,355306110624071
3832,111220000135876,355306110625896
3833,111220000135876,355306110623057
3834,111220000135876,355306110620814
3835,111220000135876,355306110624634
3836,111220000135876,355306110620939
3837,111220000135876,355306110622216
3838,111220000135876,355306110622430
3839,111220000135876,355306110621531
3840,111220000135876,355306110621838
3841,111220000135876,355306110622596
3842,111220000135876,355306110624279
3843,111220000135876,355306110620632
3844,111220000135876,355306110621150
3845,111220000135876,355306110621879
3846,111220000135876,355306110596139
3847,111220000135876,355306110587955
3848,111220000135876,355306110590876
3849,111220000135876,355306110598572
3850,111220000135876,355306110591494
3851,111220000135876,355306110591478
3852,111220000135876,355306110599331
3853,111220000135876,355306110591239
3854,111220000135876,355306110598739
3855,111220000135876,355306110600154
3856,111220000135876,355306110621291
3857,111220000135876,355306110623594
3858,111220000135876,355306110624576
3859,111220000135876,355306110623016
3860,111220000135876,355306110623990
3861,111220000135876,355306110618958
3862,111220000135876,355306110623792
3863,111220000135876,355306110617737
3864,111220000135876,355306110624014
3865,111220000135876,355306110622299
3866,111220000135876,355306110623271
3867,111220000135876,355306110620350
3868,111220000135876,355306110620673
3869,111220000135876,355306110625375
3870,111220000135876,355306110622919
3871,111220000135876,355306110621812
3872,111220000135876,355306110623370
3873,111220000135876,355306110623693
3874,111220000135876,355306110624451
3875,111220000135876,355306110623339
3876,111220000135876,355306110625839
3877,111220000135876,355306110621259
3878,111220000135876,355306110620236
3879,111220000135876,355306110619535
3880,111220000135876,355306110624758
3881,111220000135876,355306110621671
3882,111220000135876,355306110620137
3883,111220000135876,355306110624733
3884,111220000135876,355306110622034
3885,111220000135876,355306110622935
3886,111220000135876,355306110623958
3887,111220000135876,355306110621978
3888,111220000135876,355306110624691
3889,111220000135876,355306110620897
3890,111220000135876,355306110624436
3891,111220000135876,355306110622059
3892,111220000135876,355306110623396
3893,111220000135876,355306110621556
3894,111220000135876,355306110622992
3895,111220000135876,355306110621614
3896,111220000135876,355306110593433
3897,111220000135876,355306110593177
3898,111220000135876,355306110593557
3899,111220000135876,355306110593292
3900,111220000135876,355306110599950
3901,111220000135876,355306110591536
3902,111220000135876,355306110592476
3903,111220000135876,355306110591650
3904,111220000135876,355306110592732
3905,111220000135876,355306110598515
3906,111220000135876,355306110599810
3907,111220000135876,355306110596659
3908,111220000135876,355306110593672
3909,111220000135876,355306110591437
3910,111220000135876,355306110598192
3911,111220000135876,355306110591619
3912,111220000135876,355306110597293
3913,111220000135876,355306110593193
3914,111220000135876,355306110592633
3915,111220000135876,355306110592278
3916,111220000135876,355306110599372
3917,111220000135876,355306110590777
3918,111220000135876,355306110593136
3919,111220000135876,355306110592997
3920,111220000135876,355306110589977
3921,111220000135876,355306110597459
3922,111220000135876,355306110591692
3923,111220000135876,355306110590835
3924,111220000135876,355306110593011
3925,111220000135876,355306110591114
3926,111220000135876,355306110625052
3927,111220000135876,355306110618875
3928,111220000135876,355306110624972
3929,111220000135876,355306110622117
3930,111220000135876,355306110624212
3931,111220000135876,355306110620574
3932,111220000135876,355306110624352
3933,111220000135876,355306110619113
3934,111220000135876,355306110617752
3935,111220000135876,355306110624618
3936,111220000135876,355306110620517
3937,111220000135876,355306110620434
3938,111220000135876,355306110622331
3939,111220000135876,355306110621572
3940,111220000135876,355306110623255
3941,111220000135876,355306110623834
3942,111220000135876,355306110625474
3943,111220000135876,355306110621077
3944,111220000135876,355306110620970
3945,111220000135876,355306110622638
3946,111220000135876,355306110624493
3947,111220000135876,355306110625391
3948,111220000135876,355306110618453
3949,111220000135876,355306110621796
3950,111220000135876,355306110617893
3951,111220000135876,355306110624196
3952,111220000135876,355306110623313
3953,111220000135876,355306110624857
3954,111220000135876,355306110620558
3955,111220000135876,355306110623511
3956,111220000135876,355306110620012
3957,111220000135876,355306110624774
3958,111220000135876,355306110624931
3959,111220000135876,355306110622174
3960,111220000135876,355306110622976
3961,111220000135876,355306110621192
3962,111220000135876,355306110623198
3963,111220000135876,355306110622695
3964,111220000135876,355306110621317
3965,111220000135876,355306110621473
3966,111220000135877,355306110564210
3967,111220000135877,355306110564178
3968,111220000135877,355306110563915
3969,111220000135877,355306110563477
3970,111220000135877,355306110562776
3971,111220000135877,355306110563873
3972,111220000135877,355306110565597
3973,111220000135877,355306110562594
3974,111220000135877,355306110564038
3975,111220000135877,355306110562651
3976,111220000135877,355306110579317
3977,111220000135877,355306110576693
3978,111220000135877,355306110581552
3979,111220000135877,355306110579739
3980,111220000135877,355306110579796
3981,111220000135877,355306110576636
3982,111220000135877,355306110575679
3983,111220000135877,355306110576719
3984,111220000135877,355306110581073
3985,111220000135877,355306110581479
3986,111220000135877,355306110578459
3987,111220000135877,355306110562875
3988,111220000135877,355306110577733
3989,111220000135877,355306110577592
3990,111220000135877,355306110570175
3991,111220000135877,355306110577899
3992,111220000135877,355306110562677
3993,111220000135877,355306110577857
3994,111220000135877,355306110569995
3995,111220000135877,355306110562933
3996,111220000135877,355306110564137
3997,111220000135877,355306110572791
3998,111220000135877,355306110562891
3999,111220000135877,355306110577493
4000,111220000135877,355306110570258
4001,111220000135877,355306110563394
4002,111220000135877,355306110562834
4003,111220000135877,355306110571116
4004,111220000135877,355306110570795
4005,111220000135877,355306110577576
4006,111220000135877,355306110563717
4007,111220000135877,355306110565852
4008,111220000135877,355306110563030
4009,111220000135877,355306110562818
4010,111220000135877,355306110564251
4011,111220000135877,355306110563493
4012,111220000135877,355306110563790
4013,111220000135877,355306110563592
4014,111220000135877,355306110564152
4015,111220000135877,355306110563931
4016,111220000135877,355306110563733
4017,111220000135877,355306110565274
4018,111220000135877,355306110563816
4019,111220000135877,355306110564772
4020,111220000135877,355306110563659
4021,111220000135877,355306110562792
4022,111220000135877,355306110562511
4023,111220000135877,355306110566397
4024,111220000135877,355306110565811
4025,111220000135877,355306110566413
4026,111220000135877,355306110570613
4027,111220000135877,355306110562578
4028,111220000135877,355306110571157
4029,111220000135877,355306110562750
4030,111220000135877,355306110570456
4031,111220000135877,355306110570092
4032,111220000135877,355306110564632
4033,111220000135877,355306110563113
4034,111220000135877,355306110563899
4035,111220000135877,355306110570134
4036,111220000135877,355306110599596
4037,111220000135877,355306110591213
4038,111220000135877,355306110590751
4039,111220000135877,355306110589779
4040,111220000135877,355306110593532
4041,111220000135877,355306110590132
4042,111220000135877,355306110590678
4043,111220000135877,355306110592971
4044,111220000135877,355306110599190
4045,111220000135877,355306110592815
4046,111220000135877,355306110599893
4047,111220000135877,355306110591098
4048,111220000135877,355306110590918
4049,111220000135877,355306110586932
4050,111220000135877,355306110591171
4051,111220000135877,355306110598853
4052,111220000135877,355306110589654
4053,111220000135877,355306110598911
4054,111220000135877,355306110597517
4055,111220000135877,355306110592450
4056,111220000135877,355306110590298
4057,111220000135877,355306110593458
4058,111220000135877,355306110594894
4059,111220000135877,355306110593896
4060,111220000135877,355306110590173
4061,111220000135877,355306110591056
4062,111220000135877,355306110588995
4063,111220000135877,355306110591916
4064,111220000135877,355306110589258
4065,111220000135877,355306110592492
4066,111220000135877,355306110591734
4067,111220000135877,355306110589092
4068,111220000135877,355306110599570
4069,111220000135877,355306110586718
4070,111220000135877,355306110599075
4071,111220000135877,355306110591973
4072,111220000135877,355306110599919
4073,111220000135877,355306110593615
4074,111220000135877,355306110590934
4075,111220000135877,355306110592518
4076,111220000135877,355306110581370
4077,111220000135877,355306110562636
4078,111220000135877,355306110564897
4079,111220000135877,355306110563154
4080,111220000135877,355306110563451
4081,111220000135877,355306110563337
4082,111220000135877,355306110569292
4083,111220000135877,355306110565878
4084,111220000135877,355306110576453
4085,111220000135877,355306110565514
4086,111220000135877,355306110589597
4087,111220000135877,355306110590652
4088,111220000135877,355306110592153
4089,111220000135877,355306110592690
4090,111220000135877,355306110593151
4091,111220000135877,355306110591551
4092,111220000135877,355306110592435
4093,111220000135877,355306110598655
4094,111220000135877,355306110592138
4095,111220000135877,355306110591833
4096,111220000135877,355306110599299
4097,111220000135877,355306110589019
4098,111220000135877,355306110599851
4099,111220000135877,355306110588755
4100,111220000135877,355306110599539
4101,111220000135877,355306110592336
4102,111220000135877,355306110598614
4103,111220000135877,355306110593094
4104,111220000135877,355306110593656
4105,111220000135877,355306110593334
4106,111220000135877,355306110591759
4107,111220000135877,355306110590579
4108,111220000135877,355306110599836
4109,111220000135877,355306110591874
4110,111220000135877,355306110598937
4111,111220000135877,355306110590959
4112,111220000135877,355306110591791
4113,111220000135877,355306110590892
4114,111220000135877,355306110592872
4115,111220000135877,355306110591031
4116,111220000135877,355306110593052
4117,111220000135877,355306110593078
4118,111220000135877,355306110590991
4119,111220000135877,355306110592559
4120,111220000135877,355306110588631
4121,111220000135877,355306110599653
4122,111220000135877,355306110591817
4123,111220000135877,355306110590819
4124,111220000135877,355306110598432
4125,111220000135877,355306110590850
4126,111220000135877,355306110590595
4127,111220000135877,355306110599695
4128,111220000135877,355306110592054
4129,111220000135877,355306110590736
4130,111220000135877,355306110592930
4131,111220000135877,355306110591296
4132,111220000135877,355306110592674
4133,111220000135877,355306110591957
4134,111220000135877,355306110590553
4135,111220000135877,355306110592617
4136,111220000135877,355306110623438
4137,111220000135877,355306110624378
4138,111220000135877,355306110619717
4139,111220000135877,355306110622273
4140,111220000135877,355306110621416
4141,111220000135877,355306110621432
4142,111220000135877,355306110620038
4143,111220000135877,355306110623172
4144,111220000135877,355306110619634
4145,111220000135877,355306110621598
4146,111220000135878,355306110568435
4147,111220000135878,355306110567437
4148,111220000135878,355306110566611
4149,111220000135878,355306110568831
4150,111220000135878,355306110567171
4151,111220000135878,355306110566173
4152,111220000135878,355306110570233
4153,111220000135878,355306110566538
4154,111220000135878,355306110567130
4155,111220000135878,355306110568013
4156,111220000135878,355306110566751
4157,111220000135878,355306110567577
4158,111220000135878,355306110570191
4159,111220000135878,355306110569219
4160,111220000135878,355306110566298
4161,111220000135878,355306110568294
4162,111220000135878,355306110570571
4163,111220000135878,355306110568237
4164,111220000135878,355306110566272
4165,111220000135878,355306110568211
4166,111220000135878,355306110565894
4167,111220000135878,355306110564111
4168,111220000135878,355306110567338
4169,111220000135878,355306110570332
4170,111220000135878,355306110569615
4171,111220000135878,355306110569151
4172,111220000135878,355306110566470
4173,111220000135878,355306110566439
4174,111220000135878,355306110568674
4175,111220000135878,355306110569839
4176,111220000135878,355306110570530
4177,111220000135878,355306110565753
4178,111220000135878,355306110568153
4179,111220000135878,355306110570779
4180,111220000135878,355306110567270
4181,111220000135878,355306110571033
4182,111220000135878,355306110567114
4183,111220000135878,355306110570050
4184,111220000135878,355306110570639
4185,111220000135878,355306110567015
4186,111220000135878,355306110569896
4187,111220000135878,355306110569177
4188,111220000135878,355306110570936
4189,111220000135878,355306110569359
4190,111220000135878,355306110569532
4191,111220000135878,355306110568252
4192,111220000135878,355306110570472
4193,111220000135878,355306110569094
4194,111220000135878,355306110567478
4195,111220000135878,355306110568070
4196,111220000135878,355306110567734
4197,111220000135878,355306110569417
4198,111220000135878,355306110569078
4199,111220000135878,355306110568732
4200,111220000135878,355306110568690
4201,111220000135878,355306110571777
4202,111220000135878,355306110568930
4203,111220000135878,355306110571256
4204,111220000135878,355306110568658
4205,111220000135878,355306110566777
4206,111220000135878,355306110567155
4207,111220000135878,355306110572213
4208,111220000135878,355306110571090
4209,111220000135878,355306110567916
4210,111220000135878,355306110568799
4211,111220000135878,355306110568492
4212,111220000135878,355306110572015
4213,111220000135878,355306110566959
4214,111220000135878,355306110571918
4215,111220000135878,355306110571553
4216,111220000135878,355306110571231
4217,111220000135878,355306110570878
4218,111220000135878,355306110568310
4219,111220000135878,355306110568757
4220,111220000135878,355306110569037
4221,111220000135878,355306110571579
4222,111220000135878,355306110569979
4223,111220000135878,355306110569755
4224,111220000135878,355306110569672
4225,111220000135878,355306110569193
4226,111220000135878,355306110567650
4227,111220000135878,355306110567619
4228,111220000135878,355306110569375
4229,111220000135878,355306110570035
4230,111220000135878,355306110568096
4231,111220000135878,355306110570217
4232,111220000135878,355306110569235
4233,111220000135878,355306110569391
4234,111220000135878,355306110568575
4235,111220000135878,355306110569433
4236,111220000135878,355306110568617
4237,111220000135878,355306110568716
4238,111220000135878,355306110570993
4239,111220000135878,355306110570654
4240,111220000135878,355306110571991
4241,111220000135878,355306110570738
4242,111220000135878,355306110568856
4243,111220000135878,355306110566678
4244,111220000135878,355306110569573
4245,111220000135878,355306110570753
4246,111220000135878,355306110569516
4247,111220000135878,355306110567213
4248,111220000135878,355306110567718
4249,111220000135878,355306110567551
4250,111220000135878,355306110566512
4251,111220000135878,355306110567353
4252,111220000135878,355306110569110
4253,111220000135878,355306110567098
4254,111220000135878,355306110567791
4255,111220000135878,355306110566934
4256,111220000135878,355306110569052
4257,111220000135878,355306110570118
4258,111220000135878,355306110568450
4259,111220000135878,355306110566090
4260,111220000135878,355306110569938
4261,111220000135878,355306110566330
4262,111220000135878,355306110563071
4263,111220000135878,355306110566132
4264,111220000135878,355306110569698
4265,111220000135878,355306110570431
4266,111220000135878,355306110569011
4267,111220000135878,355306110569490
4268,111220000135878,355306110565654
4269,111220000135878,355306110565670
4270,111220000135878,355306110566595
4271,111220000135878,355306110567890
4272,111220000135878,355306110566892
4273,111220000135878,355306110562859
4274,111220000135878,355306110569557
4275,111220000135878,355306110567197
4276,111220000135878,355306110566819
4277,111220000135878,355306110569730
4278,111220000135878,355306110567296
4279,111220000135878,355306110569474
4280,111220000135878,355306110567635
4281,111220000135878,355306110568278
4282,111220000135878,355306110569250
4283,111220000135878,355306110566256
4284,111220000135878,355306110567379
4285,111220000135878,355306110566355
4286,111220000135878,355306110570670
4287,111220000135878,355306110565951
4288,111220000135878,355306110569771
4289,111220000135878,355306110567692
4290,111220000135878,355306110568971
4291,111220000135878,355306110570290
4292,111220000135878,355306110568534
4293,111220000135878,355306110568633
4294,111220000135878,355306110568955
4295,111220000135878,355306110567239
4296,111220000135878,355306110571314
4297,111220000135878,355306110568476
4298,111220000135878,355306110567833
4299,111220000135878,355306110566876
4300,111220000135878,355306110566694
4301,111220000135878,355306110570910
4302,111220000135878,355306110568898
4303,111220000135878,355306110570159
4304,111220000135878,355306110571058
4305,111220000135878,355306110567973
4306,111220000135878,355306110567536
4307,111220000135878,355306110568997
4308,111220000135878,355306110566710
4309,111220000135878,355306110566553
4310,111220000135878,355306110566579
4311,111220000135878,355306110567593
4312,111220000135878,355306110568518
4313,111220000135878,355306110567452
4314,111220000135878,355306110571397
4315,111220000135878,355306110569599
4316,111220000135878,355306110567858
4317,111220000135878,355306110567874
4318,111220000135878,355306110567395
4319,111220000135878,355306110568591
4320,111220000135878,355306110568112
4321,111220000135878,355306110569458
4322,111220000135878,355306110569136
4323,111220000135878,355306110569813
4324,111220000135878,355306110569334
4325,111220000135878,355306110570076
4326,111220000135879,355306110575299
4327,111220000135879,355306110578475
4328,111220000135879,355306110576156
4329,111220000135879,355306110576834
4330,111220000135879,355306110576271
4331,111220000135879,355306110576735
4332,111220000135879,355306110576172
4333,111220000135879,355306110577774
4334,111220000135879,355306110574292
4335,111220000135879,355306110574870
4336,111220000135879,355306110578616
4337,111220000135879,355306110575810
4338,111220000135879,355306110574656
4339,111220000135879,355306110577139
4340,111220000135879,355306110577451
4341,111220000135879,355306110576750
4342,111220000135879,355306110576511
4343,111220000135879,355306110577279
4344,111220000135879,355306110577030
4345,111220000135879,355306110577055
4346,111220000135879,355306110577410
4347,111220000135879,355306110580455
4348,111220000135879,355306110580877
4349,111220000135879,355306110576354
4350,111220000135879,355306110579077
4351,111220000135879,355306110579473
4352,111220000135879,355306110577675
4353,111220000135879,355306110579713
4354,111220000135879,355306110579390
4355,111220000135879,355306110580216
4356,111220000135879,355306110578855
4357,111220000135879,355306110577170
4358,111220000135879,355306110579333
4359,111220000135879,355306110577337
4360,111220000135879,355306110578251
4361,111220000135879,355306110579218
4362,111220000135879,355306110580893
4363,111220000135879,355306110575612
4364,111220000135879,355306110576198
4365,111220000135879,355306110579655
4366,111220000135879,355306110575430
4367,111220000135879,355306110576313
4368,111220000135879,355306110577972
4369,111220000135879,355306110578731
4370,111220000135879,355306110576297
4371,111220000135879,355306110575190
4372,111220000135879,355306110574896
4373,111220000135879,355306110575570
4374,111220000135879,355306110576891
4375,111220000135879,355306110576594
4376,111220000135879,355306110574995
4377,111220000135879,355306110577758
4378,111220000135879,355306110575935
4379,111220000135879,355306110574771
4380,111220000135879,355306110575315
4381,111220000135879,355306110575174
4382,111220000135879,355306110578277
4383,111220000135879,355306110575232
4384,111220000135879,355306110577436
4385,111220000135879,355306110576875
4386,111220000135879,355306110587278
4387,111220000135879,355306110571355
4388,111220000135879,355306110585793
4389,111220000135879,355306110576792
4390,111220000135879,355306110582733
4391,111220000135879,355306110570811
4392,111220000135879,355306110573054
4393,111220000135879,355306110572650
4394,111220000135879,355306110566850
4395,111220000135879,355306110572072
4396,111220000135879,355306110569714
4397,111220000135879,355306110570951
4398,111220000135879,355306110570274
4399,111220000135879,355306110571439
4400,111220000135879,355306110567494
4401,111220000135879,355306110571652
4402,111220000135879,355306110571454
4403,111220000135879,355306110571850
4404,111220000135879,355306110571934
4405,111220000135879,355306110570514
4406,111220000135879,355306110578913
4407,111220000135879,355306110579275
4408,111220000135879,355306110578756
4409,111220000135879,355306110579119
4410,111220000135879,355306110567510
4411,111220000135879,355306110576115
4412,111220000135879,355306110578418
4413,111220000135879,355306110575851
4414,111220000135879,355306110575356
4415,111220000135879,355306110575331
